folder,workbook,exercise,set_id,rep_id,kg,borg,completed,raw_value
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_shoulder_press,1,11,13.0,9.0,True,9
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_shoulder_press,2,0,11.0,6.0,True,6.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_shoulder_press,2,1,11.0,6.0,True,6.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_shoulder_press,2,2,11.0,7.0,True,7.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_shoulder_press,2,3,11.0,7.0,True,7.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_shoulder_press,2,4,11.0,7.0,True,7.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_shoulder_press,2,5,11.0,8.0,True,8.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_shoulder_press,2,6,11.0,8.0,True,8.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_shoulder_press,2,7,11.0,8.0,True,8
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_shoulder_press,2,8,11.0,9.0,True,9
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_shoulder_press,2,9,11.0,9.0,True,9
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_shoulder_press,2,10,11.0,9.0,True,9
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_shoulder_press,2,11,11.0,10.0,True,10
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_shoulder_press,3,0,11.0,7.0,True,7.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_shoulder_press,3,1,11.0,7.0,True,7.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_shoulder_press,3,2,11.0,7.0,True,7.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_shoulder_press,3,3,11.0,8.0,True,8.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_shoulder_press,3,4,11.0,8.0,True,8.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_shoulder_press,3,5,11.0,8.0,True,8.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_shoulder_press,3,6,11.0,8.0,True,8.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_shoulder_press,3,7,11.0,8.0,True,8
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_shoulder_press,3,8,11.0,9.0,True,9
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_shoulder_press,3,9,11.0,10.0,True,10
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_shoulder_press,3,10,11.0,,False,X
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,0,0,11.0,1.0,True,1.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,0,1,11.0,1.0,True,1.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,0,2,11.0,3.0,True,3.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,0,3,11.0,3.0,True,3.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,0,4,11.0,4.0,True,4.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,0,5,11.0,5.0,True,5.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,0,6,11.0,6.0,True,6.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,0,7,11.0,7.0,True,7
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,0,8,11.0,8.0,True,8
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,0,9,11.0,9.0,True,9
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,0,10,11.0,9.0,True,9
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,0,11,11.0,,False,X
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,1,0,10.5,5.0,True,5.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,1,1,10.5,5.0,True,5.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,1,2,10.5,5.0,True,5.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,1,3,10.5,6.0,True,6.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,1,4,10.5,7.0,True,7.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,1,5,10.5,8.0,True,8.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,1,6,10.5,10.0,True,10.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,1,7,10.5,,False,X
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,2,0,8.0,5.0,True,5.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,2,1,8.0,5.0,True,5.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,2,2,8.0,5.0,True,5.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,2,3,8.0,6.0,True,6.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,2,4,8.0,7.0,True,7.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,2,5,8.0,7.0,True,7.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,2,6,8.0,7.0,True,7.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,2,7,8.0,8.0,True,8
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,2,8,8.0,9.0,True,9
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,2,9,8.0,9.0,True,9
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,2,10,8.0,10.0,True,10
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_biceps_curl,2,11,8.0,,False,X
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,0,0,5.0,1.0,True,1.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,0,1,5.0,1.0,True,1.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,0,2,5.0,2.0,True,2.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,0,3,5.0,2.0,True,2.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,0,4,5.0,2.0,True,2.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,0,5,5.0,3.0,True,3.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,0,6,5.0,3.0,True,3.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,0,7,5.0,3.0,True,3
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,0,8,5.0,3.0,True,3
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,0,9,5.0,4.0,True,4
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,0,10,5.0,4.0,True,4
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,0,11,5.0,4.0,True,4
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,1,0,8.0,3.0,True,3.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,1,1,8.0,3.0,True,3.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,1,2,8.0,3.0,True,3.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,1,3,8.0,3.0,True,3.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,1,4,8.0,4.0,True,4.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,1,5,8.0,4.0,True,4.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,1,6,8.0,4.0,True,4.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,1,7,8.0,5.0,True,5
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,1,8,8.0,5.0,True,5
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,1,9,8.0,6.0,True,6
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,1,10,8.0,6.0,True,6
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,1,11,8.0,7.0,True,7
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,2,0,8.0,5.0,True,5.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,2,1,8.0,5.0,True,5.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,2,2,8.0,5.0,True,5.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,2,3,8.0,5.0,True,5.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,2,4,8.0,6.0,True,6.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,2,5,8.0,6.0,True,6.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,2,6,8.0,6.0,True,6.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,2,7,8.0,7.0,True,7
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,2,8,8.0,7.0,True,7
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,2,9,8.0,8.0,True,8
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,2,10,8.0,8.0,True,8
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_triceps_curl,2,11,8.0,8.0,True,8
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,0,0,15.0,1.0,True,1.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,0,1,15.0,1.0,True,1.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,0,2,15.0,1.0,True,1.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,0,3,15.0,1.0,True,1.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,0,4,15.0,3.0,True,3.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,0,5,15.0,3.0,True,3.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,0,6,15.0,3.0,True,3.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,0,7,15.0,3.0,True,3
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,0,8,15.0,3.0,True,3
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,0,9,15.0,4.0,True,4
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,0,10,15.0,4.0,True,4
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,0,11,15.0,4.0,True,4
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,1,0,15.0,3.0,True,3.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,1,1,15.0,3.0,True,3.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,1,2,15.0,3.0,True,3.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,1,3,15.0,3.0,True,3.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,1,4,15.0,3.0,True,3.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,1,5,15.0,5.0,True,5.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,1,6,15.0,5.0,True,5.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,1,7,15.0,5.0,True,5
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,1,8,15.0,5.0,True,5
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,1,9,15.0,6.0,True,6
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,1,10,15.0,6.0,True,6
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,1,11,15.0,6.0,True,6
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,2,0,15.0,4.0,True,4.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,2,1,15.0,4.0,True,4.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,2,2,15.0,4.0,True,4.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,2,3,15.0,4.0,True,4.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,2,4,15.0,5.0,True,5.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,2,5,15.0,5.0,True,5.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,2,6,15.0,5.0,True,5.0
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,2,7,15.0,5.0,True,5
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,2,8,15.0,5.0,True,5
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,2,9,15.0,7.0,True,7
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,2,10,15.0,7.0,True,7
hsianshun0514workout,datasets/workout/hsianshun0514workout/hsianshun0514workout.xlsx,db_squat,2,11,15.0,7.0,True,7
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,0,0,5.0,1.0,True,1.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,0,1,5.0,1.0,True,1.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,0,2,5.0,1.0,True,1.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,0,3,5.0,1.0,True,1.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,0,4,5.0,1.0,True,1.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,0,5,5.0,1.0,True,1.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,0,6,5.0,2.0,True,2.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,0,7,5.0,2.0,True,2.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,0,8,5.0,2.0,True,2.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,0,9,5.0,2.0,True,2.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,0,10,5.0,3.0,True,3.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,0,11,5.0,3.0,True,3
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,1,0,8.0,2.0,True,2.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,1,1,8.0,2.0,True,2.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,1,2,8.0,3.0,True,3.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,1,3,8.0,3.0,True,3.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,1,4,8.0,3.0,True,3.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,1,5,8.0,4.0,True,4.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,1,6,8.0,4.0,True,4.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,1,7,8.0,4.0,True,4.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,1,8,8.0,5.0,True,5.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,1,9,8.0,5.0,True,5.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,1,10,8.0,5.0,True,5.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,1,11,8.0,6.0,True,6
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,2,0,8.0,4.0,True,4.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,2,1,8.0,4.0,True,4.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,2,2,8.0,4.0,True,4.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,2,3,8.0,5.0,True,5.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,2,4,8.0,5.0,True,5.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,2,5,8.0,5.0,True,5.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,2,6,8.0,6.0,True,6.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,2,7,8.0,6.0,True,6.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,2,8,8.0,6.0,True,6.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,2,9,8.0,7.0,True,7.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,2,10,8.0,7.0,True,7.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_bench_press,2,11,8.0,8.0,True,8
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,0,0,10.5,1.0,True,1.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,0,1,10.5,1.0,True,1.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,0,2,10.5,2.0,True,2.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,0,3,10.5,2.0,True,2.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,0,4,10.5,2.0,True,2.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,0,5,10.5,2.0,True,2.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,0,6,10.5,3.0,True,3.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,0,7,10.5,3.0,True,3.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,0,8,10.5,4.0,True,4.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,0,9,10.5,4.0,True,4.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,0,10,10.5,5.0,True,5.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,0,11,10.5,5.0,True,5
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,1,0,10.5,5.0,True,5.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,1,1,10.5,5.0,True,5.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,1,2,10.5,5.0,True,5.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,1,3,10.5,5.0,True,5.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,1,4,10.5,6.0,True,6.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,1,5,10.5,6.0,True,6.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,1,6,10.5,6.0,True,6.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,1,7,10.5,6.0,True,6.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,1,8,10.5,7.0,True,7.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,1,9,10.5,7.0,True,7.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,1,10,10.5,7.0,True,7.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,1,11,10.5,8.0,True,8
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,2,0,10.5,6.0,True,6.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,2,1,10.5,6.0,True,6.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,2,2,10.5,6.0,True,6.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,2,3,10.5,6.0,True,6.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,2,4,10.5,6.0,True,6.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,2,5,10.5,6.0,True,6.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,2,6,10.5,7.0,True,7.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,2,7,10.5,7.0,True,7.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,2,8,10.5,8.0,True,8.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,2,9,10.5,8.0,True,8.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,2,10,10.5,9.0,True,9.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,one_arm_db_row,2,11,10.5,9.0,True,9
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_rdl,0,0,10.5,1.0,True,1.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_rdl,0,1,10.5,1.0,True,1.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_rdl,0,2,10.5,2.0,True,2.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_rdl,0,3,10.5,2.0,True,2.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_rdl,0,4,10.5,2.0,True,2.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_rdl,0,5,10.5,3.0,True,3.0
tsenyu0515workout,datasets/workout/tsenyu0515workout/tsenyu0515workout.xlsx,db_rdl,0,6,10.5,4.0,True,4.0
