file,subject,pred_start,pred_end,matched_exercise,matched_iou,source
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,176514,176714,db_weighted_crunch,0.3744,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,177704,177779,db_weighted_crunch,0.3275,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,177779,177911,db_weighted_crunch,0.3938,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,177911,178065,db_weighted_crunch,0.4529,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,178065,178237,db_weighted_crunch,0.4382,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,178237,178529,db_weighted_crunch,0.707,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,178529,178781,db_weighted_crunch,0.3252,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,178781,178881,db_weighted_crunch,0.2882,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,178881,179007,db_weighted_crunch,0.2681,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,179007,179159,db_weighted_crunch,0.5429,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,179159,179311,db_weighted_crunch,0.3091,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,179311,179445,db_weighted_crunch,0.3829,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,179643,179809,db_weighted_crunch,0.4462,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,179809,179936,db_weighted_crunch,0.3414,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,180091,180188,db_weighted_crunch,0.2795,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,180188,180327,db_weighted_crunch,0.4006,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,180327,180451,db_weighted_crunch,0.3324,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,180451,180547,db_weighted_crunch,0.2659,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,180547,180681,db_weighted_crunch,0.3712,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,180681,180797,db_weighted_crunch,0.25,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,180797,180907,db_weighted_crunch,0.2657,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,180907,181059,db_weighted_crunch,0.3671,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,181189,181306,db_weighted_crunch,0.2734,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,181306,181457,db_weighted_crunch,0.3528,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,181653,181750,db_weighted_crunch,0.2526,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,181750,181887,db_weighted_crunch,0.3568,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,182110,182221,db_weighted_crunch,0.2701,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,182221,182345,db_weighted_crunch,0.25,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,191786,191884,db_weighted_crunch,0.3025,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,191884,191990,db_weighted_crunch,0.3272,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,191990,192102,db_weighted_crunch,0.3374,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,192102,192198,db_weighted_crunch,0.2667,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,192520,192612,db_weighted_crunch,0.3098,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,192612,192700,db_weighted_crunch,0.2963,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,192780,192876,db_weighted_crunch,0.2743,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,192876,192986,db_weighted_crunch,0.3143,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,192986,193075,db_weighted_crunch,0.2543,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,193202,193344,db_weighted_crunch,0.3287,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,193534,193639,db_weighted_crunch,0.2639,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,194364,194520,db_weighted_crunch,0.4138,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,194520,194620,db_weighted_crunch,0.2653,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,194950,195047,db_weighted_crunch,0.2519,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,195200,195337,db_weighted_crunch,0.3317,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,195337,195534,db_weighted_crunch,0.3864,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,195534,195684,db_weighted_crunch,0.4202,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,195684,195812,db_weighted_crunch,0.3585,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,195929,196011,db_weighted_crunch,0.2562,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,196082,196184,db_weighted_crunch,0.3187,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,217006,217160,db_shoulder_press,0.3261,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,217160,217335,db_shoulder_press,0.4604,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,217335,217468,db_shoulder_press,0.3982,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,217468,217554,db_shoulder_press,0.2575,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,218016,218114,db_shoulder_press,0.2979,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,218384,218520,db_shoulder_press,0.3617,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,218520,218620,db_shoulder_press,0.266,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,218729,218825,db_shoulder_press,0.2595,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,219130,219244,db_shoulder_press,0.3276,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,219244,219342,db_shoulder_press,0.2816,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,219457,219605,db_shoulder_press,0.3805,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,219605,219716,db_shoulder_press,0.2853,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,219822,219946,db_shoulder_press,0.3875,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,219946,220065,db_shoulder_press,0.3719,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,220180,220324,db_shoulder_press,0.3326,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,220324,220445,db_shoulder_press,0.2794,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,220607,220738,db_shoulder_press,0.3333,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,220738,220862,db_shoulder_press,0.3155,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,221053,221150,db_shoulder_press,0.2553,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,221150,221291,db_shoulder_press,0.3711,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,235105,235267,db_shoulder_press,0.3173,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,235267,235419,db_shoulder_press,0.5976,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,235419,235579,db_shoulder_press,0.5369,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,235579,235703,db_shoulder_press,0.4161,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,235774,235861,db_shoulder_press,0.2843,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,235861,235951,db_shoulder_press,0.2941,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,236379,236520,db_shoulder_press,0.5072,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,236520,236693,db_shoulder_press,0.3708,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,236693,236866,db_shoulder_press,0.5323,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,236866,236969,db_shoulder_press,0.3089,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,237100,237191,db_shoulder_press,0.2809,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,237191,237309,db_shoulder_press,0.2924,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,237309,237417,db_shoulder_press,0.3293,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,237417,237516,db_shoulder_press,0.3018,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,237516,237601,db_shoulder_press,0.2591,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,237746,237861,db_shoulder_press,0.3151,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,237861,237999,db_shoulder_press,0.3237,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,237999,238094,db_shoulder_press,0.3074,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,238094,238195,db_shoulder_press,0.3269,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,238195,238321,db_shoulder_press,0.2908,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,238599,238743,db_shoulder_press,0.3103,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,238743,238860,db_shoulder_press,0.4518,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,238860,238972,db_shoulder_press,0.5163,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,267347,267435,db_shoulder_press,0.3843,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,267435,267513,db_shoulder_press,0.3406,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,267606,267701,db_shoulder_press,0.3357,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,267701,267794,db_shoulder_press,0.3286,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,268041,268122,db_shoulder_press,0.2539,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,268256,268386,db_shoulder_press,0.3652,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,268576,268730,db_shoulder_press,0.5083,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,268730,268894,db_shoulder_press,0.2795,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,268894,269018,db_shoulder_press,0.3863,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,269018,269107,db_shoulder_press,0.2773,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,269204,269329,db_shoulder_press,0.3425,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,269329,269462,db_shoulder_press,0.3644,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,269596,269746,db_shoulder_press,0.3667,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,269746,269870,db_shoulder_press,0.3032,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,269982,270086,db_shoulder_press,0.26,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,270086,270235,db_shoulder_press,0.3725,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,286483,286763,db_biceps_curl,0.5969,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,286763,287009,db_biceps_curl,0.6109,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,287163,287344,db_biceps_curl,0.5783,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,287344,287647,db_biceps_curl,0.7181,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,287647,287983,db_biceps_curl,0.7804,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,287983,288369,db_biceps_curl,0.7938,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,288369,288669,db_biceps_curl,0.6154,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,288669,288829,db_biceps_curl,0.3042,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,288829,289034,db_biceps_curl,0.5243,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,289034,289275,db_biceps_curl,0.3249,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,289275,289505,db_biceps_curl,0.374,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,289505,289798,db_biceps_curl,0.4764,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,289798,290089,db_biceps_curl,0.5201,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,290089,290415,db_biceps_curl,0.4206,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,290415,290689,db_biceps_curl,0.6343,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,320947,321300,db_biceps_curl,0.743,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,321300,321549,db_biceps_curl,0.6511,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,321549,321851,db_biceps_curl,0.599,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,321851,322043,db_biceps_curl,0.2709,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,322043,322208,db_biceps_curl,0.5093,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,322208,322382,db_biceps_curl,0.3094,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,322382,322603,db_biceps_curl,0.6225,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,322603,322837,db_biceps_curl,0.4482,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,322837,322999,db_biceps_curl,0.3286,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,323209,323407,db_biceps_curl,0.4583,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,323407,323539,db_biceps_curl,0.2995,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,367735,368159,db_biceps_curl,0.7335,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,368159,368401,db_biceps_curl,0.6961,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,368401,368647,db_biceps_curl,0.6735,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,368647,368908,db_biceps_curl,0.6559,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,368908,369188,db_biceps_curl,0.5786,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,369188,369455,db_biceps_curl,0.5426,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,369455,369720,db_biceps_curl,0.6246,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,369720,370047,db_biceps_curl,0.6412,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,370047,370421,db_biceps_curl,0.5611,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,370421,370815,db_biceps_curl,0.5538,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,370815,371117,db_biceps_curl,0.6943,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,407613,407835,db_triceps_curl,0.5521,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,407835,407986,db_triceps_curl,0.2515,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,407986,408123,db_triceps_curl,0.5037,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,408249,408453,db_triceps_curl,0.7034,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,408453,408761,db_triceps_curl,0.9003,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,408761,409007,db_triceps_curl,0.7013,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,409141,409224,db_triceps_curl,0.2912,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,409224,409317,db_triceps_curl,0.3263,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,409434,409548,db_triceps_curl,0.3248,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,409548,409641,db_triceps_curl,0.265,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,409755,409893,db_triceps_curl,0.4646,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,409893,410021,db_triceps_curl,0.3889,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,410021,410131,db_triceps_curl,0.3152,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,410131,410270,db_triceps_curl,0.3983,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,410457,410667,db_triceps_curl,0.6306,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,431061,431221,db_triceps_curl,0.4819,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,431403,431659,db_triceps_curl,0.6705,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,431659,431840,db_triceps_curl,0.582,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,431840,432005,db_triceps_curl,0.2935,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,432005,432127,db_triceps_curl,0.4502,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,432127,432291,db_triceps_curl,0.2682,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,432291,432456,db_triceps_curl,0.569,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,432456,432619,db_triceps_curl,0.3254,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,432619,432897,db_triceps_curl,0.451,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,432897,433209,db_triceps_curl,0.4795,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,433209,433510,db_triceps_curl,0.4541,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,433510,433794,db_triceps_curl,0.466,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,433794,434087,db_triceps_curl,0.4643,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,434087,434374,db_triceps_curl,0.4799,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,434374,434556,db_triceps_curl,0.5852,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,448547,448774,db_triceps_curl,0.5979,pca_extrema
datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,448774,448919,db_triceps_curl,0.2571,pca_extrema
